1/08/2015,-64.26149,-27.79511,4,22.23,8.748,0.96988716,6.7393435863,0.4959457697,13.105545624
1/09/2015,-64.26149,-27.79511,4,22.692,9.819,2.40325956,3.4928548656,0.5406174761,7.628982007
1/10/2015,-64.26149,-27.79511,4,20.199,8.316,1.5827183064,1.6914432394,0.8303424729,10.2108096904
1/11/2015,-64.26149,-27.79511,4,23.61,9.466,0,5.6753724515,0.5270034527,17.5505662008
1/12/2015,-64.26149,-27.79511,4,31.106,19.485,0.0034332264,6.1481544291,0.3782759262,15.1846660555
1/01/2016,-64.26149,-27.79511,4,24.23,13.538,0,4.1371862902,0.3068790329,15.0812910342
1/02/2016,-64.26149,-27.79511,4,15.62,9.795,3.4246448712,4.1051919863,0.6698875066,9.7808245548
1/03/2016,-64.26149,-27.79511,4,10.457,7.256,4.459759956,6.0740215346,0.8836811879,2.6214886577
1/04/2016,-64.26149,-27.79511,4,10.757,3.943,0.1201629168,4.5238258352,0.633410291,15.4882406095
1/05/2016,-64.26149,-27.79511,4,8.644,3.434,0.7947919908,3.0731299651,0.711489108,6.552592713
1/06/2016,-64.26149,-27.79511,4,8.496,3.602,0.1029968352,4.662315153,0.6363897719,9.9358010568
1/07/2016,-64.26149,-27.79511,4,6.632,2.772,3.5018919144,3.834904555,0.8243613805,4.95470556
1/08/2016,-64.26149,-27.79511,4,10.208,2.505,0.0137329056,4.0342283919,0.5967314458,17.75226249
